ID,PHASE,SOURCE_COMPLETE,VALIDATED_COMPLETE,PRODUCTION_READY,TEST_EVIDENCE,EXTERNAL_GATE,OPEN_ENGINEERING_GAP,OPEN_EXTERNAL_GAP,EVIDENCE_PATH
PCA-NFR-004,PCA-17; PCA-11,PARTIAL,NO,NO,android/app/src/test/java/org/pca/app/runtime/sync/; backend/test/security/genesisSignerImportBoundary.test.mjs,PRODUCTION_CRYPTO_SECURITY_REVIEW,Blocked by PRODUCTION_CRYPTO_SECURITY_REVIEW,PRODUCTION_CRYPTO_SECURITY_REVIEW,android/app/src/main/java/org/pca/app/runtime/sync/envelope/EnvelopeSignatureVerifier.kt
PCA-NFR-005,PCA-17; PCA-11,YES,NO,NO,backend/test/runtime-sync/RejectingCryptoVerifiers.test.mjs; backend/test/runtime-sync/http/productionCryptoGateFailClosed.test.mjs,,,,"backend/src/runtime-sync/RejectingCryptoVerifiers.ts; backend/src/runtime-sync/RejectingCryptoVerifiers.ts (explicitly refuses to ship any real/placeholder decryption capability, fails closed instead of a hardcoded bypass key)"
PCA-NFR-006,PCA-17; PCA-11,YES,NO,NO,"QA73 independently ran the SBOM generation command itself and confirmed real CycloneDX 1.6 output (backend 61 components, platform-admin-web 472 components)",,,,.github/workflows/quality-gates.yml dependency-audit job (Writer73): npm audit --audit-level=high (Writer65) + npx @cyclonedx/cyclonedx-npm SBOM generation (Writer73) for backend+platform-admin-web
PCA-NFR-007,PCA-17; PCA-11,YES,NO,NO,backend/test/invitation/*.test.mjs; backend/test/db/authz.mysql.test.mjs,,,,backend/src/invitation/InvitationService.ts (redeemAtomically rejects REDEEMED/EXPIRED); backend/src/invitation/policy.ts
PCA-NFR-008,PCA-17; PCA-11,YES,NO,NO,backend/test/auth/*.test.mjs; backend/test/parentaccount/*.test.mjs,,,,"backend/src/auth/AuthService.ts, token.ts; backend/src/parentaccount/ParentAccountService.ts, cookies.ts"
PCA-NFR-009,PCA-17; PCA-11,YES,NO,NO,backend/test/parentaccount/*.test.mjs,,,,backend/src/parentaccount/rateLimiter.ts; backend/src/parentaccount/policy.ts
PCA-NFR-010,PCA-17,YES,NO,NO,android/app/src/test/java/org/pca/app/platform/proximity/CameraProximitySourceTest.kt,,,,android/app/src/main/java/org/pca/app/platform/proximity/FaceProximityClassifier.kt; android/app/src/main/java/org/pca/app/persistence/entity/ProximityEventEntity.kt
PCA-NFR-011,PCA-17,PARTIAL,NO,NO,,PRODUCTION_CRYPTO_SECURITY_REVIEW,Blocked by PRODUCTION_CRYPTO_SECURITY_REVIEW,PRODUCTION_CRYPTO_SECURITY_REVIEW,android/app/src/main/java/org/pca/app/runtime/sync/envelope/
PCA-NFR-012,PCA-17,YES,NO,NO,backend/test/security/noTelemetryEndpoint.test.mjs,,,,backend/src/http route registration surface
PCA-NFR-013,PCA-17,YES,NO,NO,backend/test/retention/calendar.test.mjs; backend/test/retention/engine.test.mjs,,,,"backend/src/retention/calendar.ts, engine.ts, policy.ts"
PCA-NFR-014,PCA-17,YES,NO,NO,backend/test/telemetry/consent.test.mjs; backend/test/mutation/privacyBoundaries.test.mjs; backend/test/security/noTelemetryEndpoint.test.mjs,TELEMETRY_ACTIVATION_OWNER_SIGNOFF,,TELEMETRY_ACTIVATION_OWNER_SIGNOFF,backend/src/telemetry/consent.ts; backend/src/main.ts
PCA-NFR-015,PCA-17,YES,NO,NO,backend/test/platformadmin/privacy.test.mjs,,,,"backend/src/platformadmin/audit/**; backend/src/platformadmin/auth/rbacPolicy.ts (support-role scope limited to account metadata, no activity-content query surface exists in schema per PCA-DATA-011)"
PCA-NFR-020,PCA-3; PCA-5,YES,NO,NO,android/app/src/test/java/org/pca/app/runtime/schedule/,,,,"android/app/src/main/java/org/pca/app/runtime/schedule/ScheduleRuntime.kt + feature/screentime/engine/ScreenTimeEngine.kt (both operate on locally persisted policy, no network dependency for enforcement continuation)"
PCA-NFR-021,PCA-10,YES,NO,NO,parent-web/tests/component/DashboardFreshnessState.test.tsx; parent-web/tests/component/DeviceOfflineNotice.test.tsx,,,,parent-web/src/domain/types.ts; parent-web/src/pages/Dashboard.tsx; parent-web/src/components/common/DeviceOfflineNotice.tsx
PCA-NFR-022,PCA-5; PCA-17,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/webprotection/securityfeed/,,,,"android/app/src/main/java/org/pca/app/feature/webprotection/policy/WebRulePolicy.kt (default-uncertain/fail-closed policy referenced in doc, security feed fail-closed per status doc); android/app/src/main/java/org/pca/app/feature/webprotection/securityfeed/SignedRulePackageConsumer.kt"
PCA-NFR-023,PCA-2; PCA-3,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/breakshield/,,,,android/app/src/main/java/org/pca/app/feature/breakshield/BreakShieldScreen.kt (emergency button invokes native dialer independent of PCA cloud)
PCA-NFR-024,PCA-11,PARTIAL,NO,NO,backend/test/familyenvelope/dataVersionLedger.test.mjs; backend/test/familyenvelope/messageIdempotencyLedger.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,"backend/src/familyenvelope/DataVersionLedger.ts, MySqlDataVersionLedger.ts; backend/src/familyenvelope/MessageIdempotencyLedger.ts"
PCA-NFR-025,PCA-11,YES,NO,NO,android/app/src/test/java/org/pca/app/runtime/schedule/ScheduleRuntimeRebootOfflineTest.kt; android/app/src/test/java/org/pca/app/persistence/retention/RetentionMaintenanceCycleTest.kt; android/app/src/test/java/org/pca/app/runtime/background/RetentionMaintenanceWorkerTest.kt,CRYPTO_SECURITY_REVIEW; OFFLINE_DEVICE_INTERRUPTION_RECOVERY_VALIDATION,,CRYPTO_SECURITY_REVIEW; OFFLINE_DEVICE_INTERRUPTION_RECOVERY_VALIDATION,android/app/src/main/java/org/pca/app/runtime/schedule/ScheduleRuntime.kt; android/app/src/main/java/org/pca/app/runtime/schedule/ScheduleEnforcementConsumer.kt; parent-web/src/api/real/realParentFamilyDataGateway.ts; parent-web/src/security/localFamilyDataStore.ts
PCA-NFR-030,PCA-8,YES,NO,NO,android/app/src/test/java/org/pca/app/platform/proximity/CameraProximitySourceTest.kt,,,,"android/app/src/main/java/org/pca/app/platform/proximity/CameraProximitySource.kt (foreground-only lifecycle, immediate-stop-on-backgrounding per class doc)"
PCA-NFR-031,PCA-2,YES,NO,NO,android/app/src/test/java/org/pca/app/runtime/screenstate/,,,,"android/app/src/main/java/org/pca/app/runtime/screenstate/ScreenStateObserver.kt (event-driven BroadcastReceiver, not polling)"
PCA-NFR-032,PCA-5,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/webprotection/vpn/VpnDnsRequestHandlerLatencyBenchmarkTest.kt (new); android/app/src/test/java/org/pca/app/feature/webprotection/vpn/VpnDnsRequestHandlerLatencyBenchmarkTest.kt,ANDROID_REAL_DEVICE_UAT,,ANDROID_REAL_DEVICE_UAT,android/app/src/main/java/org/pca/app/feature/webprotection/vpn/VpnDnsRequestHandler.kt; android/app/src/main/java/org/pca/app/feature/webprotection/vpn/VpnDnsRequestHandler.kt
PCA-NFR-033,PCA-2; PCA-15,YES,NO,NO,android/app/src/test/java/org/pca/app/runtime/background/WorkManagerBackgroundExecutionSchedulerTest.kt,,,,"android/app/src/main/java/org/pca/app/runtime/background/BackgroundExecutionScheduler.kt (WorkManagerBackgroundExecutionScheduler, real WorkManager usage) + UsageIngestionWorker.kt"
PCA-NFR-034,PCA-2; PCA-15,YES,NO,NO,android/app/src/test/java/org/pca/app/runtime/background/PcaBatteryBudgetPolicyTest.kt; android/app/src/test/java/org/pca/app/runtime/background/BatteryBudgetedCycleRunnerTest.kt; android/app/src/test/java/org/pca/app/platform/StandardPowerSaveModeSourceTest.kt; android/app/src/test/java/org/pca/app/runtime/graph/PcaAppGraphTest.kt,ANDROID_REAL_DEVICE_UAT; IOS_PHYSICAL_DEVICE; PCA_DEC_009_DISCLOSURE_TEXT,,ANDROID_REAL_DEVICE_UAT; IOS_PHYSICAL_DEVICE; PCA_DEC_009_DISCLOSURE_TEXT,android/app/src/main/java/org/pca/app/runtime/background/PcaBatteryBudgetPolicy.kt; android/app/src/main/java/org/pca/app/runtime/background/BatteryBudgetedCycleRunner.kt; android/app/src/main/java/org/pca/app/runtime/background/BackgroundExecutionScheduler.kt; android/app/src/main/java/org/pca/app/platform/PowerSaveModeSource.kt
PCA-NFR-040,PCA-16,YES,NO,NO,android/app/src/test/java/org/pca/app/accessibility/AccessibilityPreferencesTest.kt,,,,android/app/src/main/java/org/pca/app/accessibility/PcaAccessibilityContent.kt; android/app/src/main/java/org/pca/app/accessibility/AccessibilityPreferences.kt; android/app/src/main/java/org/pca/app/MainActivity.kt; android/app/src/main/java/org/pca/app/enrollment/EnrollmentActivity.kt
PCA-NFR-041,PCA-16,YES,NO,NO,"parent-web/tests/accessibility/axe.test.tsx (23/39 parent-web pages, ~59%, up from 13/39); platform-admin-web/tests/accessibility/axe.test.tsx (21 of platform-admin-web's ~21 real routed surfaces -- effectively full coverage, up from 0); parent-web/tests/accessibility/axe.test.tsx; ios/PCATests/LocalizationKeyParityTests.swift; android/app/src/test/java/org/pca/app/i18n/MixedDirectionIsolationStaticTest.kt; parent-web/e2e/forced-colors.spec.ts; platform-admin-web/e2e/forced-colors.spec.ts",,,,"parent-web: parent-web/tests/accessibility/axe.test.tsx now imports and renders 23 distinct page components (up from 13), confirmed by direct file read -- cross-referenced against parent-web/src/App.tsx's real route list, all 23 imports correspond to genuinely routed pages. platform-admin-web/tests/accessibility/axe.test.tsx is BRAND NEW this round (previously zero axe test files existed): imports and renders all 19 real routed page components in platform-admin-web/src/App.tsx (Dashboard, AccountsList, AccountDetail, Entitlements x2 variants, EntitlementRequests, ComplimentaryCapacity, FreeAccessPolicy, 5 billing pages, 3 settlement pages, AdminUsers, Audit, Settings) plus NotPermitted and NotFound -- 21 test cases total, verified 1:1 against every non-Login route in App.tsx.; parent-web/tests/accessibility/axe.test.tsx; ios/PCA/Localizable.xcstrings; ios/PCA/Localization/PCALocalizedStrings.swift"
PCA-NFR-042,PCA-16,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/breakshield/BreakShieldAccessibilityWiringTest.kt; android/app/src/test/java/org/pca/app/feature/breakshield/BreakShieldFormatDurationTest.kt; android/app/src/test/java/org/pca/app/feature/breakshield/EmergencyDialIntentTest.kt; android/app/src/test/java/org/pca/app/i18n/NoHardcodedUiStringsTest.kt,,,,android/app/src/main/java/org/pca/app/feature/breakshield/BreakShieldScreen.kt; android/app/src/main/res/values/strings.xml; android/app/src/main/res/values-ar/strings.xml
PCA-NFR-043,PCA-16,YES,NO,NO,platform-admin-web/tests/unit/i18nRtl.test.ts; parent-web/tests/i18n/rtl.test.tsx; parent-web/tests/i18n/deviceEnrollmentRtl.test.tsx; parent-web/tests/i18n/freeAccessRtl.test.tsx; parent-web/tests/i18n/settingsRtl.test.tsx; parent-web/tests/i18n/subscriptionRtl.test.tsx,,,,platform-admin-web/src/i18n/index.ts; platform-admin-web/src/i18n/locales/en.json; platform-admin-web/src/i18n/locales/ar.json; platform-admin-web/src/styles/global.css
PCA-NFR-044,PCA-16,YES,NO,NO,android/app/src/test/java/org/pca/app/enrollment/EnrollmentReadingLevelTest.kt; ios/PCATests/EnrollmentProfileTests.swift; android/app/src/test/java/org/pca/app/runtime/ui/ChildHomeReadingLevelTest.kt; android/app/src/test/java/org/pca/app/feature/breakshield/BreakShieldReadingLevelTest.kt; android/app/src/test/java/org/pca/app/feature/webprotection/ui/SafeBrowserReadingLevelTest.kt; android/app/src/test/java/org/pca/app/feature/eyedistance/shield/EyeRestShieldReadingLevelTest.kt,,,,android/app/src/main/java/org/pca/app/enrollment/EnrollmentProfile.kt; android/app/src/main/java/org/pca/app/enrollment/ui/EnrollmentScreen.kt; android/app/src/main/res/values/strings.xml; android/app/src/main/res/values-ar/strings.xml
PCA-NFR-045,PCA-16,YES,NO,NO,parent-web/tests/accessibility/axe.test.tsx (40/40 PASS across all 38 App page routes plus dialog/banner states); platform-admin-web/tests/accessibility/axe.test.tsx (21/21 PASS across all routed admin surfaces),,,,parent-web/src/styles/global.css; platform-admin-web/src/styles/global.css; parent-web/tests/accessibility/axe.test.tsx; platform-admin-web/tests/accessibility/axe.test.tsx
PCA-NFR-050,PCA-0,YES,NO,NO,,,,,"backend/src directory structure itself (auth/authz/billing/entitlements/familyenvelope/familytrustset/recovery/retention/tamper as separate bounded modules, each with its own repository/service/routes layering)"
PCA-NFR-051,PCA-0; PCA-17,YES,NO,NO,backend/test/** (extensive suite exists); backend/test/tooling/RebuildR3DerivedLedgers.test.mjs,,,,docs/implementation/PCA_COMPLETION_V2_MATRIX.json; docs/architecture/32_TRACEABILITY_ACCEPTANCE_MATRIX.md; docs/implementation/R3_FINAL_CURRENT_GAP_REDERIVATION.csv; tooling/release/RebuildR3DerivedLedgers.mjs
PCA-NFR-052,PCA-0,YES,NO,NO,,,,,docs/architecture/00_DOCUMENT_CONTROL.md Section 9 (conflict-entry/change-control process); extensive docs/implementation/addenda/* and PCA_DEC-* decision records referenced throughout architecture docs
PCA-NFR-053,PCA-5; PCA-14,YES,NO,NO,backend/test/safebrowser/*.test.mjs,CRYPTO_ACTIVATION,,CRYPTO_ACTIVATION,"backend/src/safebrowser/** (filter-list distribution); backend/src/web/SignedRulePackageConsumer.ts (signed rule package consumption, implying versioned/signed content)"
PCA-NFR-054,PCA-0,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/screentime/policy/ScreenTimeBaselinePolicyTest.kt; android/app/src/test/java/org/pca/app/feature/screentime/policy/ScreenTimePolicyApplierTest.kt,,,,android/app/src/main/java/org/pca/app/feature/screentime/policy/ScreenTimeBaselinePolicy.kt; android/app/src/main/java/org/pca/app/feature/screentime/policy/ScreenTimePolicyApplier.kt; android/app/src/main/java/org/pca/app/feature/screentime/engine/ScreenTimeEngine.kt
PCA-NFR-060,PCA-17; PCA-10,YES,NO,NO,parent-web/tests/i18n/fr113LocaleContent.test.ts; parent-web/tests/mutation/privacyBoundaries.test.ts,PRODUCER_CATALOGUE_AUDIT_SIGNOFF,,PRODUCER_CATALOGUE_AUDIT_SIGNOFF,parent-web/src/pages/privacy/Transparency.tsx; parent-web/src/i18n/locales/en.json; parent-web/src/i18n/locales/ar.json
PCA-NFR-061,PCA-17; PCA-10,YES,NO,NO,parent-web/tests/component/PermissionsPolicy.test.tsx,,,,parent-web/src/pages/privacy/PermissionsPolicy.tsx; parent-web/src/App.tsx; parent-web/src/nav/navConfig.ts; parent-web/src/i18n/locales/en.json
PCA-NFR-062,PCA-17; PCA-10,YES,NO,NO,backend/test/retention/retentionRoutes.test.mjs; backend/test/retention/retentionRoutes.test.mjs; android/app/src/test/java/org/pca/app/persistence/DeleteNowCoordinatorTest.kt,PRODUCTION_CRYPTO_SUITE,,PRODUCTION_CRYPTO_SUITE,backend/src/http/routes/retentionRoutes.ts (delete-now / export intake without contacting support); backend/src/http/routes/retentionRoutes.ts; android/app/src/main/java/org/pca/app/persistence/retention/DeleteNowCoordinator.kt
PCA-NFR-063,PCA-17; PCA-10,YES,NO,NO,backend/test/db/schema-privacy.mysql.test.mjs; backend/test/platformadmin/privacy.test.mjs,,,,"backend/test/db/schema-privacy.mysql.test.mjs; backend/src/platformadmin/auth/rbacPolicy.ts (support roles have no activity-content query capability by construction, per PCA-DATA-011 schema)"
PCA-NFR-064,PCA-17; PCA-10,YES,NO,NO,backend/test/security/sdkDisclosure.test.mjs,,,,backend/src/http/routes/sdkDisclosureRoutes.ts; backend/src/sdkDisclosure/thirdPartySdks.generated.ts; backend/scripts/generateSdkDisclosure.mjs; backend/scripts/sdkDisclosureCompute.mjs
PCA-PRIV-001,PCA-8,YES,NO,NO,android/app/src/test/java/org/pca/app/feature/eyedistance/ui/EyeDistanceCameraPermissionUiStateResolverTest.kt; android/app/src/test/java/org/pca/app/platform/proximity/CameraProximitySourceTest.kt; android/app/src/test/java/org/pca/app/platform/proximity/CameraPermissionLifecycleTest.kt,CAMERA_REAL_DEVICE_VALIDATION,,CAMERA_REAL_DEVICE_VALIDATION,android/app/src/main/java/org/pca/app/feature/eyedistance/ui/EyeDistanceCameraPermissionScreen.kt; android/app/src/main/java/org/pca/app/feature/eyedistance/ui/EyeDistanceCameraPermissionActivity.kt; android/app/src/main/java/org/pca/app/feature/eyedistance/ui/EyeDistanceCameraPermissionUiState.kt; android/app/src/main/java/org/pca/app/platform/proximity/CameraProximitySource.kt
PCA-PRIV-002,PCA-5; PCA-17,YES,NO,NO,backend/test/security/noTelemetryEndpoint.test.mjs | android/app/src/test/java/org/pca/app/feature/webprotection/privacy/WebProtectionPrivacyStaticScanTest.kt,,,,backend/src/http | android/app/src/main/java/org/pca/app/feature/webprotection/vpn/WebProtectionVpnService.kt | android/app/src/main/java/org/pca/app/feature/webprotection/vpn/VpnMetadataDecisionAdapter.kt
PCA-SEC-001,PCA-1,YES,NO,NO,backend/test/invitation/*.test.mjs; backend/test/db/authz.mysql.test.mjs,,,,"backend/src/invitation/token.ts (generateInvitationToken, 256-bit CSPRNG); backend/src/invitation/policy.ts (resolveInvitationTtlMs default 15min, parent-configurable up to 24h); backend/src/invitation/InvitationService.ts (redeemInvitation single-use via redeemAtomically)"
PCA-SEC-002,PCA-2,YES,NO,NO,,,,,android/app/src/main/java/org/pca/app/feature/webprotection/engine/WebFilterEngine.kt; android/app/src/main/java/org/pca/app/feature/webprotection/vpn/VpnMetadataDecisionAdapter.kt; android/app/src/main/java/org/pca/app/feature/webprotection/vpn/VpnDnsDecisionChannel.kt
PCA-SEC-010,PCA-11,PARTIAL,NO,NO,backend/test/familyenvelope/verifier.test.mjs; backend/test/db/schema-privacy.mysql.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familyenvelope/ReceiverPipeline.ts (ciphertext-only receipt pipeline); backend/src/familyenvelope/types.ts (envelope carries opaque payload only); backend/test/db/schema-privacy.mysql.test.mjs (regression guard against plaintext columns)
PCA-SEC-011,PCA-11,PARTIAL,NO,NO,backend/test/familytrustset/engine.test.mjs; backend/test/familyrbac/*.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familyrbac/TrustSetRoleResolver.ts; backend/src/familytrustset/FamilyTrustSetEngine.ts; backend/src/familytrustset/TrustSetSignatureVerifier.ts
PCA-SEC-012,PCA-11,PARTIAL,NO,NO,backend/test/familyenvelope/policy.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familyenvelope/policy.ts (version monotonicity check); backend/src/familyenvelope/ReceiverPipeline.ts
PCA-SEC-013,PCA-11,PARTIAL,NO,NO,backend/test/familytrustset/engine.test.mjs; backend/test/familytrustset/FdekRotationContract.test.mjs; backend/test/tamper/TamperStateEngine.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familytrustset/FamilyTrustSetEngine.ts; backend/src/familytrustset/FdekRotationContract.ts; backend/src/tamper/TamperStateEngine.ts (REVOKED state)
PCA-SEC-014,PCA-12,YES,NO,NO,backend/test/retention/engine.test.mjs; backend/test/retention/retentionRoutes.test.mjs; android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt; backend/test/retention/engine.test.mjs; backend/test/retention/retentionRoutes.test.mjs,,,,"backend/src/http/routes/retentionRoutes.ts (route comment: ""NONE of these routes execute a real data purge/export against family activity data...device-local/E2EE, never held by this backend""); backend/src/retention/engine.ts, calendar.ts (cutoff-computation library used for policy validation/preview only); android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt; backend/src/http/routes/retentionRoutes.ts"
PCA-SEC-015,PCA-13; PCA-15,YES,NO,NO,backend/test/recovery/service.test.mjs; backend/test/recovery/RecoveryEnvelopeOpener.test.mjs,,,,"backend/src/recovery/RecoveryEnvelopeCipher.ts; backend/src/recovery/RecoveryRepository.ts / MySqlRecoveryRepository.ts (stores only the opaque authenticated-encrypted recovery envelope, no plaintext/escrow key); backend/test/db/schema-privacy.mysql.test.mjs"
PCA-SEC-017,PCA-11,PARTIAL,NO,NO,backend/test/familyenvelope/verifier.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familyenvelope/EnvelopeSignatureVerifier.ts (interface); backend/src/runtime-sync/RejectingCryptoVerifiers.ts (production default)
PCA-SEC-018,PCA-13; PCA-15,YES,NO,NO,backend/test/recovery/service.test.mjs; backend/test/recovery/RecoveryEnvelopeOpener.test.mjs,,,,"backend/src/recovery/RecoveryEnvelopeCipher.ts; backend/src/recovery/types.ts (opaque recovery-envelope fields: familyId, suite IDs, salt, envelope ID, epochs, encrypted FDEK(s)); backend/src/recovery/MySqlRecoveryRepository.ts"
PCA-SEC-019,PCA-11,PARTIAL,NO,NO,backend/test/familytrustset/FdekRotationContract.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familytrustset/FdekRotationContract.ts
PCA-SEC-020,PCA-13; PCA-15,PARTIAL,NO,NO,backend/test/familytrustset/engine.test.mjs; backend/test/tamper/TamperStateEngine.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,backend/src/familytrustset/FamilyTrustSetEngine.ts; backend/src/tamper/types.ts (TamperState: EPOCH_STALE/DEVICE_OFFLINE/DEGRADED); backend/src/tamper/TamperStateEngine.ts
PCA-SEC-021,PCA-11,YES,NO,NO,backend/test/familyenvelope/replayLedger.test.mjs,,,,backend/src/familyenvelope/ReplayLedger.ts; backend/src/familyenvelope/InMemoryReplayLedger.ts; backend/src/familyenvelope/MySqlReplayLedger.ts
PCA-SEC-022,PCA-11,PARTIAL,NO,NO,backend/test/familyenvelope/verifier.test.mjs; backend/test/familyenvelope/replayLedger.test.mjs; backend/test/familyenvelope/policy.test.mjs,CRYPTO_ACTIVATION,Blocked by CRYPTO_ACTIVATION,CRYPTO_ACTIVATION,"backend/src/familyenvelope/ReceiverPipeline.ts (combines signature, replay, expiry, version checks as independent gates)"
PCA-SEC-023,PCA-17,YES,NO,NO,backend/test/db/schema-privacy.mysql.test.mjs,,,,backend/test/db/schema-privacy.mysql.test.mjs; backend/test/schema-privacy.test.mjs; backend/test/db/billingCoreSchemaPrivacy.mysql.test.mjs (schema-wide regression guard against activity-payload-capable columns/tables)
PCA-SEC-024,PCA-13; PCA-15,YES,NO,NO,,,,,android/app/src/main/java/org/pca/app/foundation/EncryptedSharedPreferencesStateStore.kt
PCA-SEC-025,PCA-2,YES,NO,NO,android/app/src/test/java/org/pca/app/security/AllowBackupManifestTest.kt,,,,android/app/src/main/AndroidManifest.xml
PCA-SEC-026,PCA-12,YES,NO,NO,android/app/src/test/java/org/pca/app/persistence/export/FamilyExportContractTest.kt,CRYPTO_ACTIVATION,,CRYPTO_ACTIVATION,android/app/src/main/java/org/pca/app/persistence/export/FamilyExportContract.kt; android/app/src/main/java/org/pca/app/persistence/export/LocalRoomFamilyExportDataSource.kt; android/app/src/main/java/org/pca/app/persistence/export/AuditRecordExportService.kt; android/app/src/main/java/org/pca/app/persistence/PcaLocalPersistence.kt
