"REQUIREMENT_ID","NORMATIVE_TEXT","NORMATIVE_SOURCE","CURRENT_STATUS","SOURCE_EVIDENCE","TEST_EVIDENCE","RUNTIME_REACHABILITY","EXTERNAL_GATE","SOURCE_SOLVABLE","SOURCE_GAP","VALIDATION_GAP","PRIMARY_DOMAIN","DEPENDENCIES","WRITER"
"PCA-ADD-ENR-025","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:97 | PCA-ADD-ENR-025 | PCA-1, PCA-2, PCA-10, PCA-11, PCA-13, PCA-15 | NOT_STARTED | Per-row backend+DB+security+test evidence is not recorded for most of the 25 requirements; this meta-requirement cannot be marked implemented. | || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:14 This controlled implementation addendum is additional authority only. It does not amend, renumber, reinterpret, or count as part of the accepted A-100 199-requirement inventory. Its exact normative inventory is `PCA-ADD-ENR-001` through `PCA-ADD-ENR-025`; implementation mapping is maintained in [PCA implementation traceability](../PCA_IMPLEMENTATION_TRACEABILITY.md). || docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:50 | PCA-ADD-ENR-025 | This addendum SHALL be implemented across PCA-1, PCA-2, PCA-10, PCA-11, PCA-13, and PCA-15, with backend, database, security, and test evidence recorded per requirement before a requirement is marked implemented. |","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:97; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:14; docs\implementation\addenda\PCA_ADDENDUM_001_SECURE_INVITE_PROTECTED_ENROLLMENT.md:50","SOURCE_COMPLETE_EXTERNAL_GATE","android/app/src/main/java/org/pca/app/persistence/retention/RetentionEngine.kt; android/app/src/main/java/org/pca/app/persistence/retention/DeleteNowCoordinator.kt; android/app/src/main/java/org/pca/app/persistence/export/LocalRoomFamilyExportDataSource.kt; backend/src/retention/**; backend/src/export/**; backend/src/familyrbac/RemovalDecisionAuthority.ts; backend/src/familyrbac/MySqlRemovalDecisionRepository.ts; backend/src/http/routes/removalDecisionRoutes.ts; backend/src/alerts/ProtectionAlertProducer.ts; backend/src/alerts/MySqlProtectionAlertLedger.ts","android/app/src/test/java/org/pca/app/persistence/RetentionEngineTest.kt; android/app/src/test/java/org/pca/app/persistence/DeleteNowCoordinatorTest.kt; android/app/src/test/java/org/pca/app/feature/settings/data/DeleteNowUseCaseTest.kt; backend/test/retention/**; backend/test/export/pipeline.test.mjs; backend/test/familyrbac/RemovalDecisionAuthority.test.mjs; backend/test/db/protectionAlerts.mysql.test.mjs","UNRESOLVED","PRODUCTION_CRYPTO_SUITE","CANDIDATE","R3 update (2026-08-21): this meta-requirement was explicitly OWNER_DECISION_REQUIRED pending closure of its four cited constituent rows (PCA-ADD-ENR-016/017/018/020). 016 and 017 were already SOURCE_COMPLETE; this pass reconciled 018 (stale ""route not wired"" note corrected -- confirmed real production wiring, remaining gap is the CRYPTO_SECURITY_REVIEW-gated signing key resolver) and 020 (remaining gap traced to the same PRODUCTION_CRYPTO_SUITE device-session gate as PCA-ADD-ENR-019). All four constituents now have real, evidenced, terminal classifications -- none remain silently open or unaccounted for. The per-row evidence bar this meta-requirement asks for is met; what remains across the family is the shared, already-tracked crypto-review gate, not missing reconciliation work.","OPEN_OR_PARTIAL","PCA-1;PCA-2;PCA-10;PCA-11;PCA-13;PCA-15","","Writer74"
"PCA-ADD-PA-001","docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:233 | `PCA-ADDENDUM-002` (Platform Administration and Billing) | `PCA-ADD-PA-001`–`054` (51 distinct IDs) and `PCA-ADD-BILL-001`–`047` (47 distinct IDs, including `PCA-ADD-BILL-005A`) — 98 requirements total | `PCA-PA-1`–`6`, `PCA-PA-UAT`, `PCA-BILL-1`–`3`, `PCA-BILL-UAT`, `PCA-MYKIDS-BILL-1` (see `docs/implementation/addenda/PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md` Section 21) | `docs/implementation/PCA_IMPLEMENTATION_TRACEABILITY.md` (Addendum 002 rows to be added when implementation o || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:11 Addendum 002 (Platform Administration and Billing) has since been integrated into `pca-dev` and is now controlled architecture authority — see [PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md](addenda/PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md). This correction reconciles this document with that fact: its 98 requirement IDs (`PCA-ADD-PA-001`..`054`, 51 non-contiguous IDs; `PCA-ADD-BILL-001`..`047`, 47 non-contiguous IDs including lettered `PCA-ADD-BILL-005A`) are now part of the con || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:118 | PCA-ADD-PA-001 | PCA-PA-1 | SOURCE_COMPLETE | Distinct auth realm/session/RBAC, structurally and by `crossRealm.test.mjs`. |","docs\architecture\32_TRACEABILITY_ACCEPTANCE_MATRIX.md:233; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:11; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:118; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:16; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:40; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:22; docs\implementation\decisions\PCA_IMPL_DECISION_003_PARENT_ACCOUNT_IDENTITY.md:26","SOURCE_COMPLETE","backend/src/platformadmin/** | backend/migrations/0005_platform_admin_identity_rbac_audit.sql | backend/src/http/routes/platformAdminAuthRoutes.ts","backend/test/platformadmin/crossRealm.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-002","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:119 | PCA-ADD-PA-002 | PCA-PA-1 | SOURCE_COMPLETE | `pa_`-prefixed tokens rejected by family-plane parser and vice versa (`crossRealm.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:42 **PCA-ADD-PA-002** No Platform Administration role of any kind is a parent role. A platform admin account MUST NOT be usable to log into MyKids as if it were a family member, and a parent/Family Owner account MUST NOT be usable to log into Platform Administration merely by holding a family role.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:119; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:42","SOURCE_COMPLETE","backend/src/platformadmin/auth/token.ts | backend/src/platformadmin/auth/fastifyPlatformAdminAuthPlugin.ts","backend/test/platformadmin/crossRealm.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-003","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:120 | PCA-ADD-PA-003 | PCA-PA-1 | SOURCE_COMPLETE | No shared login route; no account-linking code path exists. | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:44 **PCA-ADD-PA-003** Parents MUST NEVER be able to authenticate into Platform Administration. There is no shared login surface, no ""admin mode"" toggle inside the MyKids app, and no account-linking mechanism that grants a family account platform-operator authority as a side effect of any family action (subscription purchase, support escalation, etc.).","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:120; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:44","SOURCE_COMPLETE","backend/src/http/routes/platformAdminAuthRoutes.ts","backend/test/platformadmin/crossRealm.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-004","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:121 | PCA-ADD-PA-004 | PCA-PA-1 | SOURCE_COMPLETE | No FDEK/DSK/DEK/recovery-secret reference anywhere in `platformadmin/`. | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:46 **PCA-ADD-PA-004** Platform administrators, by virtue of administering the service, MUST NEVER receive family E2EE authority: no Platform Administration role or session may hold, derive, request, or be issued a Family Data Encryption Key (FDEK), a Device Signing Key (DSK), a Device Key-Agreement Key (DEK), the Family Root Recovery Secret, or any key material defined in doc 09 Section 3. This is the same ""no support master key"" invariant doc 09 Section 1/PCA-SEC-015 establishes for support staff, || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:444 - **No platform-admin decryption bypass** — no Platform Administration role or tooling may ever be granted, derive, or request family E2EE key material (restated from `PCA-ADD-PA-004`, doc 09 Section 1).","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:121; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:46; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:444; docs\implementation\addenda\PCA_ADDENDUM_003_PARENT_IDENTITY_REGISTRATION_FREE_ACCESS.md:58; docs\implementation\addenda\PCA_ADDENDUM_004_COMPLIMENTARY_ENTITLEMENTS.md:42; docs\implementation\decisions\PCA_IMPL_DECISION_003_PARENT_ACCOUNT_IDENTITY.md:45","SOURCE_COMPLETE","backend/src/platformadmin/auth/PlatformAdminAuthService.ts; backend/src/platformadmin/**","backend/test/platformadmin/authService.test.mjs; backend/test/platformadmin/accountService.test.mjs; backend/test/db/platformadmin.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","18-file backend/test/platformadmin/ suite plus real-MySQL tests existed, uncited.","OPEN_OR_PARTIAL","PCA-PA-1","","Writer76"
"PCA-ADD-PA-005","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:122 | PCA-ADD-PA-005 | PCA-PA-1 | SOURCE_COMPLETE | No family-policy write path exists in this module (`schemaPrivacyScan.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:48 **PCA-ADD-PA-005** A Platform Administration action MUST NEVER be capable of directly creating, modifying, or deleting family policy, family activity data, or a child device's Child Agent state. Platform Administration's authority is over the *commercial and operational shell* around a family account (Sections 3, 6, 9, 15), never over the family's own encrypted content or policy — this restates doc 05 Section 9 and doc 09 Section 5.2's server-knowledge boundary as a binding constraint on this ne","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:122; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:48","SOURCE_COMPLETE","backend/migrations/0005_platform_admin_identity_rbac_audit.sql","backend/test/platformadmin/operational/schemaPrivacyScan.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-006","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:123 | PCA-ADD-PA-006 | PCA-PA-1 | PARTIAL | Doc-governance requirement (future docs must match the trust-boundary diagram) — not code-testable. | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:80 **PCA-ADD-PA-006** The context diagram in Section 2.1 is the canonical trust-boundary diagram for this addendum; any future document describing Platform Administration or Billing MUST remain consistent with it or raise a doc 00 Section 9-style conflict rather than silently redrawing the boundary.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:123; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:80","SOURCE_COMPLETE","docs/implementation/addenda/PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md; tooling/release/ValidateCanonicalTrustBoundary.mjs; tooling/release/Invoke-ReleaseGateCheck.ps1","tooling/release/ValidateCanonicalTrustBoundary.mjs","UNRESOLVED","","CANDIDATE","The canonical Platform Administration trust-boundary diagram is now a deterministic release-gate input with required family, infrastructure, platform-plane, E2EE, and no-plaintext edges asserted.","The validator is locally executable; independent document-owner review remains a governance gate for future boundary changes.","PCA-PA-1","","Writer76"
"PCA-ADD-PA-007","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:124 | PCA-ADD-PA-007 | PCA-PA-1 | SOURCE_COMPLETE | Admin create/role-grant require step-up + are audited in the same transaction (`accountService.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:94 **PCA-ADD-PA-007** There MUST be at least one, and the product SHOULD support more than one, `APP_OWNER` account, but every `APP_OWNER`-granting action MUST itself be an audited, step-up-authenticated action (Section 4) — `APP_OWNER` is not a bootstrap-only role that becomes ungoverned after initial setup.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:124; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:94","SOURCE_COMPLETE","backend/src/http/routes/platformadmin/adminUserRoutes.ts","backend/test/platformadmin/accountService.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-008","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:125 | PCA-ADD-PA-008 | PCA-PA-1 | SOURCE_COMPLETE | `AUDITOR_READ_ONLY` denied on every mutating operation, server-side (`rbacPolicy.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:126 **PCA-ADD-PA-008** `AUDITOR_READ_ONLY` MUST be enforced as read-only at the authorization layer, not merely by UI omission — the same ""UI hiding is never authorization"" principle doc 18 Section 1 establishes for family RBAC applies identically here.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:125; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:126","SOURCE_COMPLETE","backend/src/platformadmin/auth/rbacPolicy.ts","backend/test/platformadmin/rbacPolicy.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-009","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:126 | PCA-ADD-PA-009 | PCA-PA-1 | SOURCE_COMPLETE | No child-data/key-material columns anywhere in migration 0005 (`schemaPrivacyScan.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:130 **PCA-ADD-PA-009** No Platform Administration role defined in this section, including `APP_OWNER`, may ever decrypt or directly view: child browsing history, child location history, child app/YouTube usage, child wellbeing/eye-distance/screen-time content, family policy content, family private keys (DSK/DEK/FDEK), or the Family Root Recovery Secret / recovery envelope contents. This is a structural property (no such data exists in Platform Administration's data model, Section 9, Section 15) — re","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:126; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:130","SOURCE_COMPLETE","backend/migrations/0005_platform_admin_identity_rbac_audit.sql","backend/test/platformadmin/operational/schemaPrivacyScan.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-010","docs\architecture\31_RISK_DECISION_REGISTER.md:45 | Platform-admin authority silently collapsing into family RBAC or a bare `isAdmin` flag — Addendum 002 Section 4 | High | Mandatory separate account type, session type, RBAC, MFA, step-up, and audit for every Platform Administration role; `isAdmin=true`-style flags on a family account explicitly rejected as sufficient authority (`PCA-ADD-PA-010`–`020`). Validate in PCA-PA-1 (Addendum 002). | || docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:127 | PCA-ADD-PA-010 | PCA-PA-1 | SOURCE_COMPLETE | Distinct auth plugin/service/RBAC, no shared claim schema (`crossRealm.test.mjs`). | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:150 **PCA-ADD-PA-010** Authentication and authorization for Platform Administration roles (Section 3) MUST be architecturally separate from: doc 02/18 family RBAC, parent service-account family scopes, child device trust (doc 08), and the Family Trust Set (doc 09 Section 3.2). Platform Administration MUST NOT share an identity provider realm, session token type, or authorization-claim schema with any family-facing session in a way that would let a claim minted for one plane be replayed as authority ","docs\architecture\31_RISK_DECISION_REGISTER.md:45; docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:127; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:150","SOURCE_COMPLETE","backend/src/platformadmin/auth/fastifyPlatformAdminAuthPlugin.ts","backend/test/platformadmin/crossRealm.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","","","PCA-PA-1","","Writer76"
"PCA-ADD-PA-011","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:128 | PCA-ADD-PA-011 | PCA-PA-1 | SOURCE_COMPLETE | No `isAdmin`-flag pattern anywhere in the codebase; wholly separate account table. | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:152 **PCA-ADD-PA-011** A bare `isAdmin=true` (or equivalent single boolean) flag on a parent/family account record MUST NEVER be sufficient, by itself, to grant Platform Administration authority. This pattern is explicitly rejected: Platform Administration identity MUST be a first-class account type with its own role assignment (Section 3), not a flag layered onto a family account schema.","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:128; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:152","SOURCE_COMPLETE","backend/src/platformadmin/auth/rbacPolicy.ts; backend/src/platformadmin/**","backend/test/platformadmin/rbacPolicy.test.mjs; backend/test/db/platformAdminAuditPrivileges.mysql.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","Same platformadmin suite as PA-004, uncited.","OPEN_OR_PARTIAL","PCA-PA-1","","Writer76"
"PCA-ADD-PA-012","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:129 | PCA-ADD-PA-012 | PCA-PA-1 | SOURCE_COMPLETE | Composite of PA-013–018 below, all independently satisfied. | || docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:154 **PCA-ADD-PA-012** Platform Administration authority requires all of the following, none of which may be individually sufficient:","docs\implementation\PCA_IMPLEMENTATION_TRACEABILITY.md:129; docs\implementation\addenda\PCA_ADDENDUM_002_PLATFORM_ADMINISTRATION_BILLING.md:154","SOURCE_COMPLETE","backend/src/platformadmin/auth/PlatformAdminAccountService.ts; backend/src/platformadmin/auth/token.ts; backend/src/platformadmin/auth/rbacPolicy.ts; backend/src/platformadmin/auth/PlatformAdminAuthService.ts; backend/src/parentaccount/ParentAccountService.ts; backend/migrations/0005_platform_admin_identity_rbac_audit.sql","backend/test/platformadmin/accountService.test.mjs; backend/test/platformadmin/token.test.mjs; backend/test/platformadmin/crossRealm.test.mjs; backend/test/platformadmin/rbacPolicy.test.mjs; backend/test/platformadmin/authService.test.mjs; backend/test/platformadmin/totp.test.mjs; backend/test/platformadmin/auditTypes.test.mjs","CLAIMED_BY_MATRIX","","NO_OR_NOT_APPLICABLE","This is a rollup requirement (dedicated account + dedicated session + dedicated RBAC + MFA + step-up + audit, none individually sufficient) satisfied by the conjunction of its 6 child requirements (PA-013..018), each already real and separately cited elsewhere in this matrix. Evidence backfilled to the union of those children's files.","OPEN_OR_PARTIAL","PCA-PA-1","","Writer76"
